"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"1325",1325,1325,19871117,"Sedale Threatt","Chicago Bulls",0,0,"20:00",1,1,0,140,114,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1326",1326,1326,19871117,"Frank Johnson","Washington Bullets",0,0,"19:00",0,0,0,130,113,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1327",1327,1327,19871117,"Artis Gilmore","Chicago Bulls",1,0,"23:00",0,2,0,151,111,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1328",1328,1328,19871117,"John Paxson","Chicago Bulls",1,0,"28:00",0,0,0,119,107,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1329",1329,1329,19871117,"Manute Bol","Washington Bullets",0,0,"22:00",0,2,0,61,97,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1330",1330,1330,19871117,"Bernard King","Washington Bullets",1,0,"39:00",0,2,0,108,118,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1331",1331,1331,19871117,"Darrell Walker","Washington Bullets",0,0,"18:00",0,5,0,55,115,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1332",1332,1332,19871117,"Muggsy Bogues","Washington Bullets",1,0,"22:00",0,3,0,61,99,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1333",1333,1333,19871117,"Mark Alarie","Washington Bullets",0,0,"12:00",0,2,0,111,120,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1334",1334,1334,19871117,"Moses Malone","Washington Bullets",1,0,"39:00",0,2,0,105,114,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1335",1335,1335,19871117,"Michael Jordan","Chicago Bulls",1,0,"36:00",0,3,0,126,105,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1336",1336,1336,19871117,"John Williams","Washington Bullets",1,0,"32:00",0,2,0,84,111,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1337",1337,1337,19871117,"Rory Sparrow","Chicago Bulls",0,0,"12:00",0,2,0,97,104,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1338",1338,1338,19871117,"Dave Corzine","Chicago Bulls",0,0,"25:00",0,3,0,156,108,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1339",1339,1339,19871117,"Brad Sellers","Chicago Bulls",1,0,"27:00",0,3,0,72,113,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1340",1340,1340,19871117,"Horace Grant","Chicago Bulls",0,0,"8:00",0,2,0,103,110,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1341",1341,1341,19871117,"Charles Oakley","Chicago Bulls",1,0,"40:00",0,4,0,104,106,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1342",1342,1342,19871117,"Scottie Pippen","Chicago Bulls",0,0,"21:00",1,3,0,83,96,"Chicago Bulls","Washington Bullets","Chicago Bulls",NA,NA,NA
"1343",1343,1343,19871117,"Dennis Johnson","Boston Celtics",1,0,"29:00",0,0,0,109,104,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1344",1344,1344,19871117,"Fred Roberts","Boston Celtics",1,0,"20:00",0,4,0,118,107,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1345",1345,1345,19871117,"Mark Acres","Boston Celtics",0,0,"21:00",0,5,0,56,104,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1346",1346,1346,19871117,"Danny Ainge","Boston Celtics",1,0,"28:00",2,1,0,58,110,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1347",1347,1347,19871117,"Brad Lohaus","Boston Celtics",0,0,"15:00",0,4,0,60,110,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1348",1348,1348,19871117,"Robert Parish","Boston Celtics",1,0,"29:00",0,0,0,62,109,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1349",1349,1349,19871117,"Brad Daugherty","Cleveland Cavaliers",1,0,"27:00",0,5,0,90,82,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1350",1350,1350,19871117,"Reggie Lewis","Boston Celtics",0,0,"24:00",0,5,0,80,105,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1351",1351,1351,19871117,"Tyrone Corbin","Cleveland Cavaliers",1,0,"28:00",0,3,0,68,89,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1352",1352,1352,19871117,"Kannard Johnson","Cleveland Cavaliers",0,0,"4:00",0,0,0,73,74,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1353",1353,1353,19871117,"Darren Daye","Boston Celtics",0,0,"30:00",0,5,0,115,106,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1354",1354,1354,19871117,"Craig Ehlo","Cleveland Cavaliers",0,0,"20:00",0,1,0,170,85,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1355",1355,1355,19871117,"Hot Rod Williams","Cleveland Cavaliers",0,0,"5:00",0,2,0,105,81,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1356",1356,1356,19871117,"Kevin Johnson","Cleveland Cavaliers",0,0,"27:00",0,2,0,141,93,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1357",1357,1357,19871117,"Larry Bird","Boston Celtics",1,0,"22:00",1,2,0,126,100,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1358",1358,1358,19871117,"Mark West","Cleveland Cavaliers",0,0,"18:00",0,1,0,109,73,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1359",1359,1359,19871117,"Conner Henry","Boston Celtics",0,0,"15:00",1,2,0,81,107,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1360",1360,1360,19871117,"Mark Price","Cleveland Cavaliers",1,0,"22:00",0,2,0,114,83,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1361",1361,1361,19871117,"Greg Kite","Boston Celtics",0,0,"7:00",0,1,0,64,84,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1362",1362,1362,19871117,"Chris Dudley","Cleveland Cavaliers",0,0,"6:00",0,2,0,67,85,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1363",1363,1363,19871117,"Dell Curry","Cleveland Cavaliers",1,0,"28:00",3,3,0,90,89,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1364",1364,1364,19871117,"Johnny Rogers","Cleveland Cavaliers",0,0,"23:00",0,4,0,96,91,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1365",1365,1365,19871117,"Phil Hubbard","Cleveland Cavaliers",1,0,"32:00",0,2,0,124,91,"Cleveland Cavaliers","Boston Celtics","Cleveland Cavaliers",NA,NA,NA
"1366",1366,1366,19871117,"Wes Matthews","Los Angeles Lakers",0,0,"11:00",0,1,0,150,113,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1367",1367,1367,19871117,"Jerome Kersey","Portland Trail Blazers",1,0,"24:00",0,5,0,99,118,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1368",1368,1368,19871117,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,0,"18:00",0,3,0,116,105,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1369",1369,1369,19871117,"Byron Scott","Los Angeles Lakers",1,0,"33:00",3,2,0,109,106,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1370",1370,1370,19871117,"Magic Johnson","Los Angeles Lakers",1,0,"30:00",1,2,0,114,94,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1371",1371,1371,19871117,"Caldwell Jones","Portland Trail Blazers",0,0,"20:00",0,2,0,72,127,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1372",1372,1372,19871117,"Steve Johnson","Portland Trail Blazers",1,0,"28:00",0,3,0,100,125,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1373",1373,1373,19871117,"Mike Smrek","Los Angeles Lakers",0,0,"9:00",0,2,0,82,101,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1374",1374,1374,19871117,"Mike Holton","Portland Trail Blazers",0,0,"19:00",5,1,0,134,134,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1375",1375,1375,19871117,"Charles Jones","Portland Trail Blazers",0,0,"10:00",0,1,0,66,135,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1376",1376,1376,19871117,"Kurt Rambis","Los Angeles Lakers",0,0,"19:00",0,5,0,93,94,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1377",1377,1377,19871117,"Mychal Thompson","Los Angeles Lakers",0,0,"30:00",0,1,0,143,108,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1378",1378,1378,19871117,"Terry Porter","Portland Trail Blazers",1,0,"38:00",0,2,0,85,130,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1379",1379,1379,19871117,"Nikita Wilson","Portland Trail Blazers",0,0,"5:00",0,2,0,41,134,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1380",1380,1380,19871117,"Clyde Drexler","Portland Trail Blazers",1,0,"31:00",1,2,0,108,119,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1381",1381,1381,19871117,"James Worthy","Los Angeles Lakers",1,0,"32:00",0,2,0,127,104,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1382",1382,1382,19871117,"A.C. Green","Los Angeles Lakers",1,0,"29:00",0,3,0,139,101,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1383",1383,1383,19871117,"Michael Cooper","Los Angeles Lakers",0,0,"18:00",2,2,0,166,103,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1384",1384,1384,19871117,"Milt Wagner","Los Angeles Lakers",0,0,"11:00",2,1,0,176,109,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1385",1385,1385,19871117,"Maurice Lucas","Portland Trail Blazers",0,0,"26:00",0,5,0,109,128,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1386",1386,1386,19871117,"Kevin Gamble","Portland Trail Blazers",0,0,"3:00",0,1,0,207,105,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1387",1387,1387,19871117,"Kiki Vandeweghe","Portland Trail Blazers",1,0,"36:00",2,2,0,134,129,"Los Angeles Lakers","Portland Trail Blazers","Los Angeles Lakers",NA,NA,NA
"1388",1388,1388,19871117,"Jack Sikma","Milwaukee Bucks",1,0,"33:00",0,1,0,195,98,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1389",1389,1389,19871117,"Paul Pressey","Milwaukee Bucks",1,0,"28:00",0,6,0,132,100,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1390",1390,1390,19871117,"Larry Smith","Golden State Warriors",1,0,"19:00",0,5,0,105,116,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1391",1391,1391,19871117,"Jerry Reynolds","Milwaukee Bucks",1,0,"21:00",0,1,0,88,109,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1392",1392,1392,19871117,"Rod Higgins","Golden State Warriors",1,0,"21:00",0,2,0,95,126,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1393",1393,1393,19871117,"Randy Breuer","Milwaukee Bucks",1,0,"33:00",0,3,0,97,108,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1394",1394,1394,19871117,"Pace Mannion","Milwaukee Bucks",0,0,"24:00",2,5,0,81,110,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1395",1395,1395,19871117,"Chris Mullin","Golden State Warriors",1,0,"34:00",0,0,0,144,121,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1396",1396,1396,19871117,"Terry Cummings","Milwaukee Bucks",1,0,"28:00",0,1,0,128,110,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1397",1397,1397,19871117,"Dirk Minniefield","Golden State Warriors",0,0,"20:00",1,3,0,66,114,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1398",1398,1398,19871117,"Terry Teagle","Golden State Warriors",0,0,"15:00",0,1,0,95,119,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1399",1399,1399,19871117,"Craig Hodges","Milwaukee Bucks",0,0,"7:00",1,1,0,59,110,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1400",1400,1400,19871117,"Jerome Whitehead","Golden State Warriors",1,0,"21:00",0,4,0,122,121,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1401",1401,1401,19871117,"John Lucas","Milwaukee Bucks",0,0,"29:00",6,0,0,110,107,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1402",1402,1402,19871117,"Ben McDonald","Golden State Warriors",0,0,"28:00",1,3,0,77,116,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1403",1403,1403,19871117,"Rickie Winslow","Milwaukee Bucks",0,0,"14:00",1,2,0,91,106,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1404",1404,1404,19871117,"Dave Feitl","Golden State Warriors",0,0,"27:00",0,2,0,106,107,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1405",1405,1405,19871117,"Sleepy Floyd","Golden State Warriors",1,0,"32:00",1,3,0,96,123,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1406",1406,1406,19871117,"Tellis Frank","Golden State Warriors",0,0,"23:00",0,5,0,125,111,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1407",1407,1407,19871117,"John Stroeder","Milwaukee Bucks",0,0,"23:00",0,2,0,127,109,"Milwaukee Bucks","Golden State Warriors","Milwaukee Bucks",NA,NA,NA
"1408",1408,1408,19871117,"Steve Harris","Houston Rockets",1,0,"8:00",0,0,0,53,109,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1409",1409,1409,19871117,"Hakeem Olajuwon","Houston Rockets",1,0,"27:00",0,5,0,115,112,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1410",1410,1410,19871117,"Dennis Hopson","New Jersey Nets",1,0,"22:00",0,4,0,101,116,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1411",1411,1411,19871117,"Andre Turner","Houston Rockets",0,0,"6:00",1,1,0,100,125,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1412",1412,1412,19871117,"Cedric Maxwell","Houston Rockets",0,0,"34:00",0,4,0,100,119,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1413",1413,1413,19871117,"Purvis Short","Houston Rockets",0,0,"16:00",0,3,0,76,123,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1414",1414,1414,19871117,"Mike Gminski","New Jersey Nets",1,0,"30:00",0,2,0,81,112,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1415",1415,1415,19871117,"Allen Leavell","Houston Rockets",1,0,"32:00",2,4,0,106,121,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1416",1416,1416,19871117,"Orlando Woolridge","New Jersey Nets",1,0,"38:00",0,4,0,146,114,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1417",1417,1417,19871117,"John Bagley","New Jersey Nets",0,0,"18:00",1,0,0,196,107,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1418",1418,1418,19871117,"Pearl Washington","New Jersey Nets",1,0,"30:00",0,1,0,137,118,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1419",1419,1419,19871117,"Rodney McCray","Houston Rockets",1,0,"28:00",0,4,0,106,115,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1420",1420,1420,19871117,"Ben Coleman","New Jersey Nets",0,0,"25:00",0,2,0,116,110,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1421",1421,1421,19871117,"Richard Anderson","Houston Rockets",0,0,"4:00",1,0,0,300,125,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1422",1422,1422,19871117,"Buck Johnson","Houston Rockets",0,0,"12:00",0,2,0,207,117,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1423",1423,1423,19871117,"Ralph Sampson","Houston Rockets",1,0,"31:00",1,4,0,124,113,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1424",1424,1424,19871117,"Buck Williams","New Jersey Nets",1,0,"41:00",0,2,0,106,111,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1425",1425,1425,19871117,"World B. Free","Houston Rockets",0,0,"32:00",2,0,0,121,115,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1426",1426,1426,19871117,"Otis Birdsong","New Jersey Nets",0,0,"26:00",0,2,0,94,118,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1427",1427,1427,19871117,"Lester Conner","Houston Rockets",0,0,"10:00",0,1,0,163,109,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1428",1428,1428,19871117,"Adrian Branch","New Jersey Nets",0,0,"10:00",0,2,0,73,114,"New Jersey Nets","Houston Rockets","New Jersey Nets",NA,NA,NA
"1429",1429,1429,19871117,"Reggie Miller","Indiana Pacers",0,0,"25:00",5,3,0,140,107,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1430",1430,1430,19871117,"Steve Stipanovich","Indiana Pacers",1,0,"31:00",0,2,0,128,97,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1431",1431,1431,19871117,"Jawann Oldham","Sacramento Kings",0,0,"12:00",0,3,0,94,114,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1432",1432,1432,19871117,"Chuck Person","Indiana Pacers",1,0,"28:00",2,2,0,101,99,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1433",1433,1433,19871117,"Vern Fleming","Indiana Pacers",1,0,"27:00",0,2,0,91,98,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1434",1434,1434,19871117,"Brian Rowsom","Indiana Pacers",0,0,"3:00",0,2,0,82,110,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1435",1435,1435,19871117,"Stuart Gray","Indiana Pacers",0,0,"14:00",0,4,0,56,102,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1436",1436,1436,19871117,"Kenny Smith","Sacramento Kings",1,0,"45:00",0,3,0,124,118,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1437",1437,1437,19871117,"John Long","Indiana Pacers",1,0,"22:00",1,3,0,137,100,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1438",1438,1438,19871117,"Ed Pinckney","Sacramento Kings",0,0,"13:00",0,4,0,107,121,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1439",1439,1439,19871117,"Greg Dreiling","Indiana Pacers",0,0,"3:00",0,1,0,122,81,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1440",1440,1440,19871117,"Ron Anderson","Indiana Pacers",0,0,"30:00",0,3,0,99,104,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1441",1441,1441,19871117,"Reggie Theus","Sacramento Kings",1,0,"28:00",1,2,0,87,114,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1442",1442,1442,19871117,"LaSalle Thompson","Sacramento Kings",1,0,"14:00",0,2,0,56,103,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1443",1443,1443,19871117,"Michael Jackson","Sacramento Kings",0,0,"6:00",1,2,0,0,106,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1444",1444,1444,19871117,"Wayman Tisdale","Indiana Pacers",1,0,"35:00",0,4,0,132,102,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1445",1445,1445,19871117,"Harold Pressley","Sacramento Kings",0,0,"36:00",0,2,0,105,113,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1446",1446,1446,19871117,"Joe Kleine","Sacramento Kings",0,0,"13:00",0,2,0,75,110,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1447",1447,1447,19871117,"Terry Tyler","Sacramento Kings",1,0,"25:00",0,2,0,135,109,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1448",1448,1448,19871117,"Otis Thorpe","Sacramento Kings",1,0,"43:00",0,4,0,117,116,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1449",1449,1449,19871117,"Clinton Wheeler","Indiana Pacers",0,0,"22:00",0,2,0,106,103,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1450",1450,1450,19871117,"Joe Arlauckas","Sacramento Kings",0,0,"5:00",0,1,0,0,122,"Sacramento Kings","Indiana Pacers","Indiana Pacers",NA,NA,NA
"1451",1451,1451,19871117,"Martin Nessley","Los Angeles Clippers",0,0,"11:00",0,1,0,91,120,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1452",1452,1452,19871117,"Walter Berry","San Antonio Spurs",1,0,"22:00",0,2,0,104,122,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1453",1453,1453,19871117,"Frank Brickowski","San Antonio Spurs",1,0,"40:00",0,4,0,119,118,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1454",1454,1454,19871117,"Joe Wolf","Los Angeles Clippers",0,0,"22:00",0,3,0,29,116,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1455",1455,1455,19871117,"Earl Cureton","Los Angeles Clippers",0,0,"2:00",0,1,0,0,125,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1456",1456,1456,19871117,"Petur Gudmundsson","San Antonio Spurs",0,0,"13:00",0,0,0,34,123,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1457",1457,1457,19871117,"Darnell Valentine","Los Angeles Clippers",0,0,"7:00",0,0,0,200,111,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1458",1458,1458,19871117,"Ed Nealy","San Antonio Spurs",0,0,"1:00",0,0,0,0,127,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1459",1459,1459,19871117,"Larry Drew","Los Angeles Clippers",1,0,"46:00",2,3,0,151,124,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1460",1460,1460,19871117,"Johnny Moore","San Antonio Spurs",0,0,"4:00",0,0,0,27,127,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1461",1461,1461,19871117,"Reggie Williams","Los Angeles Clippers",1,0,"44:00",3,4,0,120,124,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1462",1462,1462,19871117,"Greg Anderson","San Antonio Spurs",0,0,"35:00",0,1,0,122,120,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1463",1463,1463,19871117,"Quintin Dailey","Los Angeles Clippers",0,0,"10:00",0,1,0,47,126,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1464",1464,1464,19871117,"Benoit Benjamin","Los Angeles Clippers",1,0,"39:00",0,5,0,129,105,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1465",1465,1465,19871117,"Leon Wood","San Antonio Spurs",0,0,"21:00",4,1,0,168,120,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
"1466",1466,1466,19871117,"Alvin Robertson","San Antonio Spurs",1,0,"43:00",0,2,0,123,103,"San Antonio Spurs","Los Angeles Clippers","San Antonio Spurs",NA,NA,NA
