"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"20155",20155,20155,19870509,"Jim Petersen","Houston Rockets",0,0,"29:00",0,1,0,143,121,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20156",20156,20156,19870509,"Dale Ellis","Seattle SuperSonics",1,0,"43:00",4,3,0,150,114,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20157",20157,20157,19870509,"Dirk Minniefield","Houston Rockets",0,0,"4:00",0,3,0,126,104,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20158",20158,20158,19870509,"Rodney McCray","Houston Rockets",1,0,"43:00",1,0,0,114,120,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20159",20159,20159,19870509,"Eddie Johnson","Seattle SuperSonics",0,0,"1:00",0,0,0,0,117,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20160",20160,20160,19870509,"Russ Schoene","Seattle SuperSonics",0,0,"4:00",0,0,0,0,117,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20161",20161,20161,19870509,"Ralph Sampson","Houston Rockets",1,0,"33:00",0,6,0,116,120,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20162",20162,20162,19870509,"Maurice Lucas","Seattle SuperSonics",0,0,"16:00",0,3,0,89,103,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20163",20163,20163,19870509,"Curtis Kitchen","Seattle SuperSonics",0,0,"1:00",0,0,0,200,84,"Seattle SuperSonics","Houston Rockets","Seattle SuperSonics",NA,NA,NA
"20164",20164,20164,19870510,"Kevin Willis","Atlanta Hawks",1,0,"43:00",0,4,0,132,100,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20165",20165,20165,19870510,"Rick Mahorn","Detroit Pistons",1,0,"41:00",1,4,0,123,95,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20166",20166,20166,19870510,"Doc Rivers","Atlanta Hawks",1,0,"27:00",0,4,0,89,103,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20167",20167,20167,19870510,"John Battle","Atlanta Hawks",0,0,"17:00",1,2,0,127,104,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20168",20168,20168,19870510,"Isiah Thomas","Detroit Pistons",1,0,"43:00",1,2,0,102,101,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20169",20169,20169,19870510,"Vinnie Johnson","Detroit Pistons",0,0,"23:00",0,2,0,64,106,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20170",20170,20170,19870510,"Dominique Wilkins","Atlanta Hawks",1,0,"46:00",0,1,0,95,102,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20171",20171,20171,19870510,"Dennis Rodman","Detroit Pistons",0,0,"6:00",0,2,0,139,110,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20172",20172,20172,19870510,"Scott Hastings","Atlanta Hawks",0,0,"3:00",0,1,0,0,95,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20173",20173,20173,19870510,"Adrian Dantley","Detroit Pistons",1,0,"42:00",0,4,0,100,101,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20174",20174,20174,19870510,"Spud Webb","Atlanta Hawks",0,0,"7:00",0,1,0,23,103,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20175",20175,20175,19870510,"Randy Wittman","Atlanta Hawks",1,0,"34:00",0,3,0,83,107,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20176",20176,20176,19870510,"Antoine Carr","Atlanta Hawks",0,0,"27:00",0,3,0,132,104,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20177",20177,20177,19870510,"Joe Dumars","Detroit Pistons",1,0,"30:00",0,2,0,94,106,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20178",20178,20178,19870510,"Jon Koncak","Atlanta Hawks",0,0,"1:00",0,3,0,0,14,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20179",20179,20179,19870510,"Bill Laimbeer","Detroit Pistons",1,0,"32:00",0,5,0,93,95,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20180",20180,20180,19870510,"Mike McGee","Atlanta Hawks",0,0,"8:00",0,1,0,62,99,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20181",20181,20181,19870510,"John Salley","Detroit Pistons",0,0,"23:00",0,3,0,91,96,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20182",20182,20182,19870510,"Tree Rollins","Atlanta Hawks",1,0,"20:00",0,4,0,86,95,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20183",20183,20183,19870510,"Cliff Levingston","Atlanta Hawks",0,0,"7:00",0,0,0,58,104,"Detroit Pistons","Atlanta Hawks","Detroit Pistons",NA,NA,NA
"20184",20184,20184,19870510,"Larry Smith","Golden State Warriors",1,1,"37:00",0,4,0,75,103,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20185",20185,20185,19870510,"Rod Higgins","Golden State Warriors",0,1,"5:00",0,1,0,105,130,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20186",20186,20186,19870510,"Perry Moss","Golden State Warriors",0,1,"4:00",1,0,0,300,130,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20187",20187,20187,19870510,"Chris Mullin","Golden State Warriors",1,1,"22:00",0,3,0,102,120,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20188",20188,20188,19870510,"Kurt Rambis","Los Angeles Lakers",0,1,"10:00",0,3,0,138,120,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20189",20189,20189,19870510,"Mychal Thompson","Los Angeles Lakers",0,1,"10:00",0,4,0,93,130,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20190",20190,20190,19870510,"Magic Johnson","Los Angeles Lakers",1,1,"37:00",0,5,0,120,128,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20191",20191,20191,19870510,"Joe Barry Carroll","Golden State Warriors",1,1,"33:00",0,5,0,115,127,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20192",20192,20192,19870510,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,1,"38:00",0,4,0,132,127,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20193",20193,20193,19870510,"Terry Teagle","Golden State Warriors",0,1,"27:00",0,4,0,80,124,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20194",20194,20194,19870510,"Byron Scott","Los Angeles Lakers",1,1,"40:00",2,3,0,151,126,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20195",20195,20195,19870510,"James Worthy","Los Angeles Lakers",1,1,"39:00",0,3,0,84,126,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20196",20196,20196,19870510,"Jerome Whitehead","Golden State Warriors",0,1,"15:00",0,6,0,131,127,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20197",20197,20197,19870510,"Greg Ballard","Golden State Warriors",0,1,"26:00",1,4,0,150,111,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20198",20198,20198,19870510,"A.C. Green","Los Angeles Lakers",1,1,"29:00",0,2,0,122,124,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20199",20199,20199,19870510,"Michael Cooper","Los Angeles Lakers",0,1,"37:00",9,2,0,110,124,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20200",20200,20200,19870510,"Sleepy Floyd","Golden State Warriors",1,1,"44:00",3,2,0,160,118,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20201",20201,20201,19870510,"Purvis Short","Golden State Warriors",1,1,"27:00",1,3,0,115,122,"Golden State Warriors","Los Angeles Lakers","Golden State Warriors",NA,NA,NA
"20202",20202,20202,19870510,"Jerry Sichting","Boston Celtics",0,0,"10:00",0,1,0,206,118,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20203",20203,20203,19870510,"Sam Vincent","Boston Celtics",0,0,"2:00",0,1,0,61,132,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20204",20204,20204,19870510,"Dennis Johnson","Boston Celtics",1,0,"54:00",0,3,0,125,131,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20205",20205,20205,19870510,"Craig Hodges","Milwaukee Bucks",0,0,"14:00",3,0,0,198,123,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20206",20206,20206,19870510,"Jack Sikma","Milwaukee Bucks",1,0,"37:00",0,6,0,151,128,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20207",20207,20207,19870510,"Larry Bird","Boston Celtics",1,0,"56:00",5,4,0,139,127,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20208",20208,20208,19870510,"Terry Cummings","Milwaukee Bucks",1,0,"45:00",0,4,0,131,126,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20209",20209,20209,19870510,"Fred Roberts","Boston Celtics",0,0,"12:00",0,5,0,0,132,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20210",20210,20210,19870510,"Darren Daye","Boston Celtics",0,0,"6:00",0,0,0,186,126,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20211",20211,20211,19870510,"John Lucas","Milwaukee Bucks",1,0,"39:00",2,2,0,166,128,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20212",20212,20212,19870510,"Danny Ainge","Boston Celtics",1,0,"51:00",5,3,0,121,121,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20213",20213,20213,19870510,"Greg Kite","Boston Celtics",0,0,"5:00",0,3,0,0,123,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20214",20214,20214,19870510,"Robert Parish","Boston Celtics",1,0,"38:00",0,6,0,118,124,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20215",20215,20215,19870510,"Sidney Moncrief","Milwaukee Bucks",1,0,"48:00",0,5,0,106,129,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20216",20216,20216,19870510,"Kevin McHale","Boston Celtics",1,0,"56:00",0,4,0,127,124,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20217",20217,20217,19870510,"Paul Mokeski","Milwaukee Bucks",0,0,"12:00",0,6,0,185,117,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20218",20218,20218,19870510,"Ricky Pierce","Milwaukee Bucks",0,0,"33:00",0,5,0,76,124,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20219",20219,20219,19870510,"Paul Pressey","Milwaukee Bucks",1,0,"54:00",0,3,0,112,132,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
"20220",20220,20220,19870510,"Dudley Bradley","Milwaukee Bucks",0,0,"2:00",0,0,0,0,135,"Milwaukee Bucks","Boston Celtics","Boston Celtics",NA,NA,NA
